drugname;count
Valproïnezuur (Depakine Enteric);0.0011252488531117459
Tiotropium (Spiriva) inhalatiepoeder;0.0011252488531117459
Frisdrank x ml;0.0011252488531117459
Xalatan oogdruppels;0.0011252488531117459
VASCA -  Studie;0.0011252488531117459
Naproxen (Naprosyne);0.0011252488531117459
Karnemelk 50ml;0.0011252488531117459
Nutrison Multi Fibre oud;0.0011252488531117459
Chloorhexidine mondspoeling;0.0011252488531117459
Nystatine labaz;0.0011252488531117459
3/4 portie witte rijst/zilvervliesrijst;0.0011252488531117459
Theofylline;0.0011252488531117459
Cyclofosfamide (Endoxan);0.0010819700510689863
CAD met temperatuur-sensor - Studie;0.0010819700510689863
Suxamethonium (Succinylcholine);0.0010819700510689863
X-Niet IV Groot Volume nader te bepalen;0.0010819700510689863
CABG Hyperoxie - Studie (Studiegroep);0.0010819700510689863
Nitrofurantoïne ( Furadantine);0.0010819700510689863
ISPRO - Studie;0.0010819700510689863
Biperideen (Akineton);0.0010819700510689863
Timolol (Timoptol) 0,5%;0.0010819700510689863
Glucose 20%;0.001038691249026227
3/4 portie macaroni/spaghetti;0.001038691249026227
TPV B;0.001038691249026227
X Colloïd nader te bepalen;0.001038691249026227
Nortriptyline (Nortrilen);0.001038691249026227
CABG Hyperoxie - Studie (Controlegroep);0.001038691249026227
Hydroxychloroquine (Plaquenil);0.001038691249026227
Domperidon (Motilium);0.001038691249026227
Nutridrink Juice 100ml;0.0009954124469834676
Eptacog Alpha (Novoseven);0.0009954124469834676
3/4 portie rauwkost;0.0009954124469834676
Legendal (Lactulose);0.0009954124469834676
SDF & Oedeem - Studie;0.0009954124469834676
Midodrine (Gutron);0.0009954124469834676
Lacosamide (Vimpat);0.0009954124469834676
Nitrobaat (Nitroglycerine);0.0009954124469834676
1 portie mixmaaltijd;0.000952133644940708
1 pannekoek;0.000952133644940708
Procainamide (Pronestyl);0.000952133644940708
Novomix (insuline);0.000952133644940708
Tamoxifen citraat (Nolvadex);0.000952133644940708
Ethambutol (Myambutol);0.000952133644940708
Pramipexol (Sifrol);0.000952133644940708
1/2 portie mixmaaltijd;0.000952133644940708
Pyridostigmine (Mestinon);0.000952133644940708
Latanoprost (Xalatan);0.0009088548428979486
Dehydrobenzoperidol (Droperidol);0.0009088548428979486
Arla Protino 100ml;0.0009088548428979486
Nutridrink yoghurt 100ml;0.0009088548428979486
Levomepromazine (Nozinan);0.0009088548428979486
Vruchtenyoghurt 250ml;0.0008655760408551891
MASH II;0.0008655760408551891
Nutriflex Lipid Plus;0.0008655760408551891
1/2 plak cake (35 g);0.0008655760408551891
Verrijkte vla x ml;0.0008222972388124296
Prednisonum;0.0008222972388124296
Amikacine (Amukin);0.0008222972388124296
NaCl 0,9% Neusspray;0.0008222972388124296
Lidocaïne zalf;0.0008222972388124296
Glutamine dipeptide - Studie;0.0008222972388124296
Pentobarbital (Nembutal);0.0008222972388124296
REACT - Studie;0.0007790184367696703
Ventolin aerosol;0.0007790184367696703
Dermovate;0.0007790184367696703
1 portie spritsbrokken;0.0007790184367696703
Colestyramine (Questran);0.0007790184367696703
Nimodipine - Studie;0.0007790184367696703
Argatroban (Arganova);0.0007790184367696703
Unguentum leniens (Koelzalf);0.0007790184367696703
3/4 portie gebakken aardappelen;0.0007357396347269108
Pyrazinamide;0.0007357396347269108
1/2 omelet/roerei;0.0007357396347269108
1 portie stamppot zonder vlees;0.0007357396347269108
Methyleenblauw IV (Methylthionide cloride)X;0.0007357396347269108
Ketoconazol (Nizoral) crème;0.0007357396347269108
Prothrombine complex;0.0007357396347269108
1/2 snee ontbijtkoek;0.0007357396347269108
Metronidazol-Flagyl;0.0007357396347269108
Theolair retard (Theofylline);0.0007357396347269108
1/2 pindakaas;0.0007357396347269108
Ketamine (Ketalar);0.0007357396347269108
Miconazol (Gyno-Daktarin);0.0007357396347269108
Zolpidem (Stilnoct);0.0006924608326841513
Nitroglycerine Spray;0.0006924608326841513
Bupivacaine HCL;0.0006924608326841513
Valganciclovir (Valcyte);0.0006924608326841513
3/4 gekookt ei;0.0006924608326841513
Soep (Gebonden) x ml;0.0006924608326841513
1/4 gekookt ei;0.0006924608326841513
1/4 knäckebröd/beschuit/toast;0.0006924608326841513
Chocolademelk 50ml;0.0006924608326841513
M-Trali - Studie;0.0006491820306413919
Prednisolon oogdruppels;0.0006491820306413919
Tracleer (Bosentan);0.0006491820306413919
Clomipramine (Anafranil);0.0006491820306413919
Darbepoëtine (Aranesp);0.0006491820306413919
Camaro - Studie;0.0006491820306413919
1 portie ragout met kalfsvlees;0.0006491820306413919
1/2 portie cornflakes;0.0006491820306413919
Ensini 150ml;0.0006491820306413919
ABLE - Studie;0.0006491820306413919
Glimepiride (Amaryl);0.0006059032285986324
1/4 smeerkaas;0.0006059032285986324
Dantroleen (Dantrium);0.0006059032285986324
1/2 portie muesli (50g);0.0006059032285986324
Soep (Helder) x ml;0.0006059032285986324
Belcomycine (Colistinesulfaat) 6 x dgs;0.0006059032285986324
LANTUS (insuline glargine);0.0006059032285986324
1 snelle jelle;0.0006059032285986324
Ensini 100ml;0.0006059032285986324
1 loempia/ kip/ham;0.0006059032285986324
Montelukast (Singulair);0.0006059032285986324
1/4 portie stamppot zonder vlees;0.0006059032285986324
Cinalcet (Mimpara);0.0006059032285986324
Trazodon (Trazolan);0.0006059032285986324
1/2  Waterijs;0.0006059032285986324
Protrombinecomplex (Cofact);0.0006059032285986324
Chloortalidon (Hygroton);0.0006059032285986324
Soluvit solution;0.0006059032285986324
Duloxetine (Cymbalta);0.0006059032285986324
Alfuzosine (Xatral);0.0006059032285986324
Amfotericine B lipidencomplex  (Abelcet);0.0006059032285986324
Pipamperon (Dipiperon);0.0005626244265558729
Cetomacrogolcrème;0.0005626244265558729
Polyvidon oogdruppels (Protagens);0.0005626244265558729
Gliclazide (Diamicron);0.0005626244265558729
Anidulafungin studie Apotheek - Studie;0.0005626244265558729
Soja-olie, gezuiverd (Intralipid) 20%;0.0005626244265558729
Acetylcysteine (Spuitpomp);0.0005626244265558729
Clorazepaat dikalium (Tranxene);0.0005626244265558729
3/4 smeerkaas;0.0005626244265558729
Zuclopentixol (Cisordinol);0.0005626244265558729
1 pakje sultana/ balisto;0.0005626244265558729
Posaconazol (Noxafil);0.0005626244265558729
Lynestrol (Orgametril);0.0005626244265558729
1 zakje M&M;0.0005626244265558729
Lysis-TBI - Studie;0.0005626244265558729
Bouilllon x ml;0.0005193456245131135
Nebivolol;0.0005193456245131135
ART-123 (AKPA) studie;0.0005193456245131135
Microgynon;0.0005193456245131135
Chloorpromazine (Largactil);0.0005193456245131135
Fysostigmine;0.0005193456245131135
Tenofovirdisoproxil (Viread);0.0005193456245131135
Aminofylline (Theofylline);0.0005193456245131135
Panzytrat (Axcan);0.0005193456245131135
Codeïne fosfaat;0.0005193456245131135
Citraat - CVVH - Studie;0.0005193456245131135
Deponit-5 (Nitro-glycerine pleister);0.000476066822470354
1/2 kroket/ pizzapunt;0.000476066822470354
Sufentanil (Sufenta);0.000476066822470354
Lactulose klysma;0.000476066822470354
Vruchtenkwark x ml;0.000476066822470354
Streptokinase Onderhoud;0.000476066822470354
ACCESS - Studie;0.000476066822470354
1 portie worst (50g);0.000476066822470354
Levocetirizine (Xyzal);0.000476066822470354
Fusidinezuur (Fucidin);0.000476066822470354
Feneticilline (Broxil);0.000476066822470354
1/2 mini twix,mars,snicker,mailky way;0.000476066822470354
REST - Studie;0.000476066822470354
Glucagon;0.000476066822470354
1/4 portie bami;0.000476066822470354
Goede Morgen x ml;0.000476066822470354
Ritonavir (Norvir);0.000476066822470354
PK vitamine C  - Studie;0.00043278802042759454
1 portie gehakt of kip in pindasaus;0.00043278802042759454
Kaliumbicarbonaat  5%;0.00043278802042759454
Research Magnesium/Placebo;0.00043278802042759454
1/2 portie nasi;0.00043278802042759454
Dexamethason/gentamicine oogzalf (Dexamytrex);0.00043278802042759454
1 haring;0.00043278802042759454
Milkshake 100ml;0.00043278802042759454
Milkshake 250ml;0.00043278802042759454
Cetirizine;0.00043278802042759454
Koorts - Studie;0.00043278802042759454
1/2 bakje eiersalade;0.00043278802042759454
Nutridrink compact protein 250ml;0.00043278802042759454
Timolol (Timoptol) 0,25%;0.00043278802042759454
1/4 snee ontbijtkoek;0.00038950921838483513
1 portie bami;0.00038950921838483513
Peptisorb oud;0.00038950921838483513
Nitrazepam;0.00038950921838483513
Triamcinolonacetonide (crème);0.00038950921838483513
Nutridrink yoghurt 250ml;0.00038950921838483513
3/4 pindakaas;0.00038950921838483513
Propylthiouracil (PTU);0.00038950921838483513
Streptokinase Oplaad;0.00038950921838483513
1/4 plak cake (35 g);0.00038950921838483513
Morfine drank (Oramorph);0.00038950921838483513
Arla Protino 50ml;0.00038950921838483513
Vruchtenyoghurt x ml;0.00038950921838483513
1/4 pindakaas;0.00038950921838483513
Hydroxycarbamide (Hydrea);0.00038950921838483513
3/4 plak cake (35 g);0.00038950921838483513
Prunazine;0.00038950921838483513
Amantadine (Symmetrel);0.00038950921838483513
1/4 portie muesli (50g);0.00038950921838483513
1/2 portie bami;0.00038950921838483513
Salbutamol (Ventolin);0.00038950921838483513
Flolan (Epoprostenol);0.00038950921838483513
3/4 portie mixmaaltijd;0.00038950921838483513
Moxifloxacin (Avelox);0.00038950921838483513
1 portie nasi;0.00038950921838483513
Nutrison Energy oud;0.00034623041634207567
1 broodje hot-dog;0.00034623041634207567
Milkshake 50ml;0.00034623041634207567
Lamivudine (Epivir);0.00034623041634207567
Nutrison Concentrated 40 oud;0.00034623041634207567
Bimatoprost oogdruppels;0.00034623041634207567
3/4 portie cornflakes;0.00034623041634207567
Emtricitabine/tenofovirdisoproxil (Truvada);0.00034623041634207567
1/2 portie stamppot zonder vlees;0.00034623041634207567
Kinidine;0.00034623041634207567
1/4 portie nasi;0.00034623041634207567
ROTEM bij hypothermie - Studie;0.00034623041634207567
Tiotropium (Spiriva) Inhalatievloeistof 'Respimat';0.00034623041634207567
Karnemelk x ml;0.00034623041634207567
1/4 omelet/roerei;0.00034623041634207567
Fibrinogeenconc (HAEMOCOMPLETTAN P);0.00034623041634207567
1/2 portie gewelde pruimen;0.00034623041634207567
VIDD - Studie;0.00034623041634207567
Pimozide (Orap forte);0.00034623041634207567
1 portie makreel;0.00034623041634207567
Research ART-123/Placebo;0.00034623041634207567
Fenobarbital;0.00034623041634207567
Nandrolon (Deca-durabolin);0.00034623041634207567
Vecuronium (Norcuron);0.00034623041634207567
3/4 portie muesli (50g);0.00034623041634207567
MASH II - Studie;0.0003029516142993162
TPV Smofkabiven + Glutamine;0.0003029516142993162
3/4 bakje eiersalade;0.0003029516142993162
Miconazol orale gel (Daktarin);0.0003029516142993162
Ensini 50ml;0.0003029516142993162
Rosiglitazon;0.0003029516142993162
Natriumbicarbonaat  4,2%;0.0003029516142993162
1/4 bakje zalmsalade;0.0003029516142993162
Mycrogynon;0.0003029516142993162
Rotem SDF - Studie;0.0003029516142993162
Ratio-Pro - Studie;0.0003029516142993162
1/4 loempia/ kip/ham;0.0003029516142993162
Sirolimus (Rapamune);0.0003029516142993162
Research Dexmedetomidine/Placebo;0.00025967281225655674
Milkshake 150ml;0.00025967281225655674
1/4 portie cornflakes;0.00025967281225655674
Research  Midazolam/Placebo;0.00025967281225655674
Bupivacaïne/Sufentanil;0.00025967281225655674
Latanoprost/timolol (Xalacom);0.00025967281225655674
Nutridrink Juice 250ml;0.00025967281225655674
Norfloxacine (Noroxin);0.00025967281225655674
Tropicamide 0,5% (Mydriaticum);0.00025967281225655674
MIDEX - studie;0.00025967281225655674
Aciclovir oculair (Zovirax oogzalf);0.00025967281225655674
Thalamonal (Droperidol);0.00025967281225655674
Ivabradine (Procoralan);0.00025967281225655674
Escitalopram (Lexapro);0.00025967281225655674
Ensini 250ml;0.00025967281225655674
Glucose 10%;0.00025967281225655674
Desloratadine (Aerius);0.00025967281225655674
1/4 portie ragout met kalfsvlees;0.00025967281225655674
Fusidinezuur oogdruppels (Fusithalmic);0.00025967281225655674
1/2 portie spritsbrokken;0.00025967281225655674
Flurazepam (Dalmadorm);0.00025967281225655674
1/4 bakje eiersalade;0.00025967281225655674
Linezolid (Zyvoxid);0.00025967281225655674
1/4 kroket/ pizzapunt;0.00025967281225655674
ZZ-Niet gebruiken Methadon drank;0.00025967281225655674
3/4 bakje zalmsalade;0.00025967281225655674
3/4  Waterijs;0.00025967281225655674
3/4 portie bami;0.00025967281225655674
Heparinoïden (Hirudoid);0.00021639401021379727
Barrière crème;0.00021639401021379727
Olimel N9 + Glutamine;0.00021639401021379727
Mixtard (Insuline) 30-70;0.00021639401021379727
Algeldraat (Alucol);0.00021639401021379727
Drukzak Heparine;0.00021639401021379727
Finasteride (Proscar);0.00021639401021379727
Betahistine (Betaserc);0.00021639401021379727
Cabergoline (Dostinex);0.00021639401021379727
3/4 omelet/roerei;0.00021639401021379727
Irrisol solutio R;0.00021639401021379727
1/2 portie worst (50g);0.00021639401021379727
Atazanavir (Reyataz);0.00021639401021379727
BLENT - Studie;0.00021639401021379727
Rivastigmine (Exelon);0.00021639401021379727
Mebeverine (Duspatal Retard);0.00021639401021379727
Methyldopa (Aldomet);0.00021639401021379727
Theolin retard (Theofylline);0.00021639401021379727
Fenylefrine (phenylephrine);0.00021639401021379727
Thiopental (Nesdonal);0.00021639401021379727
Etoricoxib (Arcoxia);0.00021639401021379727
Flucytosine (Ancotil);0.00021639401021379727
Tonometrie-studie;0.00021639401021379727
SDD pasta Tracheostoma (6 x dgs);0.00017311520817103783
Research PHP/Placebo;0.00017311520817103783
Colistine;0.00017311520817103783
3/4 snee ontbijtkoek;0.00017311520817103783
Lysis-OHCA - Studie;0.00017311520817103783
Pilocarpine hcl;0.00017311520817103783
PK vitamine C  - Subproces 10 gr vit. C  ;0.00017311520817103783
Darunavir (Prezista);0.00017311520817103783
Research Vitamine C 2 gr per 24u  continu;0.00017311520817103783
1/4 portie gewelde pruimen;0.00017311520817103783
Dagravit Totaal 30;0.00017311520817103783
COMBI - Studie;0.00017311520817103783
Nutridrink yoghurt 50ml;0.00017311520817103783
Methyleenblauw IV (Methylthionide cloride);0.00017311520817103783
3/4 portie stamppot zonder vlees;0.00017311520817103783
1/4 portie worst (50g);0.00017311520817103783
Terbutaline sulfaat (Bricanyl);0.00017311520817103783
Chocolademelk x ml;0.00017311520817103783
Seleginine (Eldepryl);0.00017311520817103783
Research Vitamine C 10 gr per 24u  continu;0.00017311520817103783
Neomycine sulfaat;0.00017311520817103783
Cisapride (Prepulsid);0.00017311520817103783
TPV B - zonder Kalium;0.00017311520817103783
1/2 snelle jelle;0.00017311520817103783
Metyrapon (Metopiron);0.00017311520817103783
Bio CVVH  - Studie;0.00017311520817103783
Nutridrink yoghurt x ml;0.00017311520817103783
TBI - Studie;0.00017311520817103783
Gentamycine  1% oogdruppels;0.00017311520817103783
Research BHR-100/Placebo;0.00017311520817103783
Human dipep AA studie;0.00017311520817103783
Glycopyrronium drank;0.00017311520817103783
Eplerenon (Inspra);0.00017311520817103783
3/4 portie ragout met kalfsvlees;0.00017311520817103783
Lopinavir / Ritonavir (drank) (Kelatra);0.00017311520817103783
1 zakje poffertjes;0.00017311520817103783
1/2 portie gehakt of kip in pindasaus;0.00012983640612827837
Betaxolol (Betoptic);0.00012983640612827837
1/2 pannekoek;0.00012983640612827837
Natriumthiosulfaat;0.00012983640612827837
Milkshake x ml;0.00012983640612827837
SDD-Pasta/Drank/Belcomycine;0.00012983640612827837
Chloordiazepoxide;0.00012983640612827837
Abacavir (Ziagen);0.00012983640612827837
PK vitamine C  - Subproces 2 gr vit. C  ;0.00012983640612827837
Kabiven Centraal;0.00012983640612827837
Tobramycine oogzalf (Tobrex);0.00012983640612827837
Dytenzide;0.00012983640612827837
Ganfort (bimatoprost 0,03%/timolol 0,5%);0.00012983640612827837
Phoenix - Studie;0.00012983640612827837
Cardiac Output NaClccc;0.00012983640612827837
3/4 kroket/ pizzapunt;0.00012983640612827837
Nutridrink Juice x ml;0.00012983640612827837
Zonisamide (Zonegran);0.00012983640612827837
3/4 portie spritsbrokken;0.00012983640612827837
Carbimazol (Carbimazolum);0.00012983640612827837
Aminozuur-tracer studie;0.00012983640612827837
Nutrison Soya;0.00012983640612827837
TETRIS - Studie;0.00012983640612827837
1/2 bakje zalmsalade;0.00012983640612827837
Ketoconazol (Nizoral);0.00012983640612827837
1/2 portie ragout met kalfsvlees;0.00012983640612827837
1/2 loempia/ kip/ham;0.00012983640612827837
1 zakje knabbelnoten;0.00012983640612827837
Oculentum simplex oogzalfX;0.00012983640612827837
1/4 portie spritsbrokken;0.00012983640612827837
Amfotericine B (Fungizone) drank;0.00012983640612827837
Carbamazepine MGA (Tegretol);0.00012983640612827837
Kamillosan mondspoeling;0.00012983640612827837
PRESCRIPT - Studie;0.00012983640612827837
Indometazine (Indocid);0.00012983640612827837
Factor VIII;0.00012983640612827837
STOP-AKI - Studie;0.00012983640612827837
Arla Protino xml;0.00012983640612827837
Ibutilidefumaraat (Corvert);0.00012983640612827837
2 Vissticks;0.00012983640612827837
Immunoglobuline IV  (GAMMAGARD);0.00012983640612827837
Research Anidulafungin/placebo;8.655760408551892e-05
MS Contin;8.655760408551892e-05
Daptomycine (Cubicin);8.655760408551892e-05
1/4 mini twix,mars,snicker,mailky way;8.655760408551892e-05
Research AP REN/Placebo;8.655760408551892e-05
1/4 Visstick;8.655760408551892e-05
Prednisolon druppels;8.655760408551892e-05
Broomperidol (Impromem);8.655760408551892e-05
3/4 portie gewelde pruimen;8.655760408551892e-05
AP REN - Studie;8.655760408551892e-05
Celestone;8.655760408551892e-05
Bortezomib (VELCADE);8.655760408551892e-05
IRIS - Studie;8.655760408551892e-05
Colistine Inhalatie;8.655760408551892e-05
Von Willebrandfactor;8.655760408551892e-05
Pupivacaïne 0,25%;8.655760408551892e-05
3/4 pannekoek;8.655760408551892e-05
3/4 snelle jelle;8.655760408551892e-05
Beclomethason (Becloforte);8.655760408551892e-05
Myambutol (ethambutol);8.655760408551892e-05
Acetrizoaat meglumine (Constrast CT);8.655760408551892e-05
Vincristine sulfaat (Oncovin);8.655760408551892e-05
1/4 pannekoek;8.655760408551892e-05
1/2 zakje poffertjes;8.655760408551892e-05
Rosiglitason - ADMA - Studie;8.655760408551892e-05
Thalidomide;8.655760408551892e-05
Pyrimethamine (Daraprim);8.655760408551892e-05
3/4 portie worst (50g);8.655760408551892e-05
1 bakje roomkaas met bieslook;8.655760408551892e-05
STEP - Studie;8.655760408551892e-05
1/4  Waterijs;8.655760408551892e-05
Glibenclamide (Daonil);8.655760408551892e-05
Nutri 75 oud;8.655760408551892e-05
1/4 snelle jelle;8.655760408551892e-05
Hydralazine (Apresoline);8.655760408551892e-05
1 pakje evergreen;8.655760408551892e-05
1/4 zakje M&M;8.655760408551892e-05
Lopinavir / Ritonavir (capsule) (Kelatra);8.655760408551892e-05
Desoximetason (Topicorte) emulsie;8.655760408551892e-05
PK vitamine C  - Subproces 1 gram vit C in 30 min;8.655760408551892e-05
Xalacom oogzalf;8.655760408551892e-05
Entacapon (Comtan);8.655760408551892e-05
Alarm Bleeding - Studie;8.655760408551892e-05
Flunitrazepam (Rohypnol);8.655760408551892e-05
1/2 haring;8.655760408551892e-05
Atovaquon (Wellvone);8.655760408551892e-05
Broomhexine HCL;8.655760408551892e-05
3/4 portie gehakt of kip in pindasaus;8.655760408551892e-05
Didanosine (Videx);8.655760408551892e-05
Lercanidipine;8.655760408551892e-05
Minoxidil (Lonnoten);8.655760408551892e-05
Nicomorfine (Vilan);8.655760408551892e-05
Efavirenz/Emtricitabine/Tenofovirdisoproxil (Atripla);8.655760408551892e-05
1/4 pakje sultana/ balisto;8.655760408551892e-05
Rituximab (MABTHERA);8.655760408551892e-05
Coffeïne;8.655760408551892e-05
Becotide 400 rotacaps;8.655760408551892e-05
Foscarnet trinatrium (Foscavir);8.655760408551892e-05
Dapson;8.655760408551892e-05
Research NaCL 0,9%;4.327880204275946e-05
Ensini x ml;4.327880204275946e-05
Exemestaan (Aromasin);4.327880204275946e-05
Bevacizumab;4.327880204275946e-05
Dimercaptopropaansulfonzuur;4.327880204275946e-05
1/2 pakje sultana/ balisto;4.327880204275946e-05
Geactiveerd Protrombinecomplex (Feiba);4.327880204275946e-05
Nutriflex Basal 32/125;4.327880204275946e-05
Glucose 30 %;4.327880204275946e-05
Paroxetinechloride (Seroxat) drank;4.327880204275946e-05
1/4 portie makreel;4.327880204275946e-05
Pancuronium (Pavulon);4.327880204275946e-05
Bromocriptinium (Parlodel);4.327880204275946e-05
Intralipid 10%;4.327880204275946e-05
Dornase-alfa (Pulmozyme);4.327880204275946e-05
1/2 zakje M&M;4.327880204275946e-05
1/4 haring;4.327880204275946e-05
Bouilllon 150ml;4.327880204275946e-05
NMES - Studie;4.327880204275946e-05
Atracurium (Tracrium);4.327880204275946e-05
Alemtuzumab;4.327880204275946e-05
Liothyronine  (Cytomel);4.327880204275946e-05
Nonacog ALFA (FACTOR IX);4.327880204275946e-05
3/4 mini twix,mars,snicker,mailky way;4.327880204275946e-05
Amfo B Neusspray;4.327880204275946e-05
Somatropine (Zomacton);4.327880204275946e-05
Trastuzumab (Herceptin);4.327880204275946e-05
Povidon-Jood (Betadin);4.327880204275946e-05
Tetracycline;4.327880204275946e-05
SDD-drank/pasta/belcomycinex;4.327880204275946e-05
Dopexamine (Dopacard);4.327880204275946e-05
Emesafene (Medozine/pyridoxine);4.327880204275946e-05
Kinine dihydrocloride;4.327880204275946e-05
Mycofenolaatmofetil (Cellcept) suspensie;4.327880204275946e-05
Carboxymethylcellulose (Celluvisc);4.327880204275946e-05
1/2 broodje hot-dog;4.327880204275946e-05
1/2 zakje knabbelnoten;4.327880204275946e-05
1/4 zakje knabbelnoten;4.327880204275946e-05
Hydrocortison acetaat (crème);4.327880204275946e-05
PK vitamine C  - Subproces 5 gram vit C in 30 min;4.327880204275946e-05
Deponit-10 (Nitro-glycerine pleister);4.327880204275946e-05
Chlooramfenicol;4.327880204275946e-05
Aztreonam (Azactam);4.327880204275946e-05
Regitine (fentolamine);4.327880204275946e-05
Ribavirine;4.327880204275946e-05
Research Caspofungin/placebo;4.327880204275946e-05
Loratadine;4.327880204275946e-05
1/2 portie makreel;4.327880204275946e-05
Arachidis olie;4.327880204275946e-05
Tigecycline (Tygacil);4.327880204275946e-05
PantoPac;4.327880204275946e-05
Gentamycine intrathecaal;4.327880204275946e-05
3/4 pakje sultana/ balisto;4.327880204275946e-05
1/2 pakje evergreen;4.327880204275946e-05
Emtricitabine (Emtriva);4.327880204275946e-05
Levocarnitine (Canrnitene sigma);4.327880204275946e-05
Dronabinol (Marinol);4.327880204275946e-05
Cimitidine (Tagamet);4.327880204275946e-05
3/4 pakje evergreen;4.327880204275946e-05
Pegvisomant (SOMAVERT);4.327880204275946e-05
Anidulafungin - Studie;4.327880204275946e-05
Methylcellulose;4.327880204275946e-05
