drugname;count
ADCIRCA                                                                                                                                                                                                                                                        ;6.970063576937055e-05
RALOXIFENE HCL                                                                                                                                                                                                                                                 ;6.970063576937055e-05
PHENYLEPHRINE HCL                                                                                                                                                                                                                                              ;6.970063576937055e-05
NSS Bolus (ml/hr);6.472201892870123e-05
Volume (mL)-lactated ringers bolus 1,000 mL (ml/hr);6.472201892870123e-05
sodium bicarb (ml/hr);6.472201892870123e-05
Dexmetetomidine (Precedex) (mcg/kg/hr);6.472201892870123e-05
Volume (mL) Acetylcysteine (ml/hr);6.472201892870123e-05
Aminocaproic acid STD 1 g Sodium Chloride 0.9% 50 ml (Unknown);6.472201892870123e-05
Pentobarbital (mg/kg/hr);6.472201892870123e-05
Levothyroxine (mcg/hr);6.472201892870123e-05
alteplase (ml/hr);6.472201892870123e-05
D5 0.45 NS (ml/hr);6.472201892870123e-05
Cisatracurium (mg/hr);6.472201892870123e-05
hydromorphone (mg/hr);6.472201892870123e-05
Aminophylline IVF Infused (ml/hr);6.472201892870123e-05
Fentanyl (Unknown);6.472201892870123e-05
Normal Saline;6.472201892870123e-05
NACL (ml/hr);6.472201892870123e-05
.9NSS (ml/hr);6.472201892870123e-05
Cisatracurium (Nimbex)MAX 200 mg Sodium Chloride 0.9% 500 ml (mcg/kg/min);6.472201892870123e-05
PARICALCITOL                                                                                                                                                                                                                                                   ;6.472201892870123e-05
SALINE NASAL SPRAY                                                                                                                                                                                                                                             ;6.472201892870123e-05
LYSINE                                                                                                                                                                                                                                                         ;6.472201892870123e-05
PIROXICAM                                                                                                                                                                                                                                                      ;6.472201892870123e-05
MOMETASONE FUROATE/FORMOTEROL FUMARATE                                                                                                                                                                                                                         ;6.472201892870123e-05
ZEGERID                                                                                                                                                                                                                                                        ;6.472201892870123e-05
GLUCOPHAGE XR                                                                                                                                                                                                                                                  ;6.472201892870123e-05
ROBAFEN                                                                                                                                                                                                                                                        ;6.472201892870123e-05
FLAX OIL                                                                                                                                                                                                                                                       ;6.472201892870123e-05
VIT D3/VIT E MIXED/SE/SOY ISOFLAV/GAMMA TOCOPHEROL/LYCOPENE                                                                                                                                                                                                    ;6.472201892870123e-05
CALCIUM CITRATE + D                                                                                                                                                                                                                                            ;6.472201892870123e-05
HIPREX                                                                                                                                                                                                                                                         ;6.472201892870123e-05
TOFRANIL                                                                                                                                                                                                                                                       ;6.472201892870123e-05
FOLBIC                                                                                                                                                                                                                                                         ;6.472201892870123e-05
CICLESONIDE                                                                                                                                                                                                                                                    ;6.472201892870123e-05
CODEINE SULFATE                                                                                                                                                                                                                                                ;6.472201892870123e-05
PRESERVISION LUTEIN                                                                                                                                                                                                                                            ;6.472201892870123e-05
OXYMETAZOLINE HCL                                                                                                                                                                                                                                              ;6.472201892870123e-05
OMEGA-3 FISH OIL                                                                                                                                                                                                                                               ;6.472201892870123e-05
LINEZOLID                                                                                                                                                                                                                                                      ;6.472201892870123e-05
BYDUREON                                                                                                                                                                                                                                                       ;6.472201892870123e-05
REPAGLINIDE                                                                                                                                                                                                                                                    ;6.472201892870123e-05
JEVITY 1 CAL                                                                                                                                                                                                                                                   ;6.472201892870123e-05
OMEGA-3                                                                                                                                                                                                                                                        ;6.472201892870123e-05
MULTIVITAMINS WITH MINERALS                                                                                                                                                                                                                                    ;6.472201892870123e-05
TAZTIA XT                                                                                                                                                                                                                                                      ;6.472201892870123e-05
MEDROXYPROGESTERONE ACETATE                                                                                                                                                                                                                                    ;6.472201892870123e-05
MEPRON                                                                                                                                                                                                                                                         ;6.472201892870123e-05
DOFETILIDE                                                                                                                                                                                                                                                     ;6.472201892870123e-05
UROCIT-K                                                                                                                                                                                                                                                       ;6.472201892870123e-05
DYMISTA                                                                                                                                                                                                                                                        ;6.472201892870123e-05
NUEDEXTA                                                                                                                                                                                                                                                       ;6.472201892870123e-05
TRIFLUOPERAZINE HCL                                                                                                                                                                                                                                            ;6.472201892870123e-05
GINKGO BILOBA                                                                                                                                                                                                                                                  ;6.472201892870123e-05
GLUMETZA                                                                                                                                                                                                                                                       ;6.472201892870123e-05
AMLACTIN                                                                                                                                                                                                                                                       ;6.472201892870123e-05
LECITHIN                                                                                                                                                                                                                                                       ;6.472201892870123e-05
ARMODAFINIL                                                                                                                                                                                                                                                    ;6.472201892870123e-05
CHROMIUM PICOLINATE                                                                                                                                                                                                                                            ;6.472201892870123e-05
DORZOLAMIDE HCL/TIMOLOL MALEATE                                                                                                                                                                                                                                ;6.472201892870123e-05
SEVELAMER HCL                                                                                                                                                                                                                                                  ;6.472201892870123e-05
HYDRO 35                                                                                                                                                                                                                                                       ;6.472201892870123e-05
HYPROMELLOSE                                                                                                                                                                                                                                                   ;6.472201892870123e-05
BRIMONIDINE TARTRATE/TIMOLOL MALEATE                                                                                                                                                                                                                           ;5.9743402088031904e-05
OXYBUTYNIN CHLORIDE ER                                                                                                                                                                                                                                         ;5.9743402088031904e-05
TENORETIC 100                                                                                                                                                                                                                                                  ;5.9743402088031904e-05
BUTRANS                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
HYDROXYZINE PAMOATE                                                                                                                                                                                                                                            ;5.9743402088031904e-05
Bicarb gtt (ml/hr);5.9743402088031904e-05
NUVIGIL                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
HEMAX                                                                                                                                                                                                                                                          ;5.9743402088031904e-05
TENOFOVIR DISOPROXIL FUMARATE                                                                                                                                                                                                                                  ;5.9743402088031904e-05
NEOMYCIN SULFATE                                                                                                                                                                                                                                               ;5.9743402088031904e-05
SORBITOL                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
MIDAZOLAM                                                                                                                                                                                                                                                      ;5.9743402088031904e-05
CYTOMEL                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
OMEGA 3-6-9 FATTY ACIDS                                                                                                                                                                                                                                        ;5.9743402088031904e-05
MULTIVITAMINS W-CALCIUM-IRON                                                                                                                                                                                                                                   ;5.9743402088031904e-05
NASACORT                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
MENTHOL                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
CROMOLYN SODIUM                                                                                                                                                                                                                                                ;5.9743402088031904e-05
Nimbex (mg/hr);5.9743402088031904e-05
LAMIVUDINE                                                                                                                                                                                                                                                     ;5.9743402088031904e-05
ASPARAGINASE                                                                                                                                                                                                                                                   ;5.9743402088031904e-05
tPA (ml/hr);5.9743402088031904e-05
SURFAK                                                                                                                                                                                                                                                         ;5.9743402088031904e-05
ZINC GLUCONATE                                                                                                                                                                                                                                                 ;5.9743402088031904e-05
CONCERTA                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
VITRON-C                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
RAMELTEON                                                                                                                                                                                                                                                      ;5.9743402088031904e-05
NIFEDIPINE XL                                                                                                                                                                                                                                                  ;5.9743402088031904e-05
LEVODOPA                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
INSULIN ASPART PROTAMINE HUMAN/INSULIN ASPART                                                                                                                                                                                                                  ;5.9743402088031904e-05
NEORAL                                                                                                                                                                                                                                                         ;5.9743402088031904e-05
DESVENLAFAXINE                                                                                                                                                                                                                                                 ;5.9743402088031904e-05
LIDOCAINE HCL                                                                                                                                                                                                                                                  ;5.9743402088031904e-05
GLYCERIN                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
FLORAJEN                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
RAPAMUNE                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
COLESEVELAM HCL                                                                                                                                                                                                                                                ;5.9743402088031904e-05
CAMPRAL                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
LAC-HYDRIN                                                                                                                                                                                                                                                     ;5.9743402088031904e-05
OXAZEPAM                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
FENTANYL CITRATE                                                                                                                                                                                                                                               ;5.9743402088031904e-05
GLUCOSAMINE-CHONDROITIN                                                                                                                                                                                                                                        ;5.9743402088031904e-05
CALCIUM CARBONATE & CITRATE/CHOLECALCIFEROL (VIT D3)                                                                                                                                                                                                           ;5.9743402088031904e-05
LACTOBACILLUS RHAMNOSUS GG                                                                                                                                                                                                                                     ;5.9743402088031904e-05
COPAXONE                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
EPIVIR                                                                                                                                                                                                                                                         ;5.9743402088031904e-05
MERCAPTOPURINE                                                                                                                                                                                                                                                 ;5.9743402088031904e-05
BUTALBITAL-ACETAMINOPHEN-CAFFE                                                                                                                                                                                                                                 ;5.9743402088031904e-05
CARBIDOPA/LEVODOPA                                                                                                                                                                                                                                             ;5.9743402088031904e-05
RILUZOLE                                                                                                                                                                                                                                                       ;5.9743402088031904e-05
GUAIFENESIN-DEXTROMETHORPHAN                                                                                                                                                                                                                                   ;5.9743402088031904e-05
NUCYNTA                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
B COMPLEX WITH VITAMIN C                                                                                                                                                                                                                                       ;5.9743402088031904e-05
Volume-Transfuse Pheresed Platelets;5.9743402088031904e-05
Nitroglycerin (Unknown);5.9743402088031904e-05
NS bolus (ml/hr);5.9743402088031904e-05
Amicar (mg/hr);5.9743402088031904e-05
D5 NS (ml/hr);5.9743402088031904e-05
3% SALINE (ml/hr);5.9743402088031904e-05
Normal Saline  (ml/hr);5.9743402088031904e-05
Pantoprazole (mg/kg/hr);5.9743402088031904e-05
0.9% Normal Saline (ml/hr);5.9743402088031904e-05
Banana bag (ml/hr);5.9743402088031904e-05
Ketamine (mg/kg/hr);5.9743402088031904e-05
Normal saline (ml/hr);5.9743402088031904e-05
Volume-Transfuse cryoprecipitate (ml/hr);5.9743402088031904e-05
D5 1/2 NSS (ml/hr);5.9743402088031904e-05
Volume (mL) Tenecteplase (ml/hr);5.9743402088031904e-05
NEXAVAR                                                                                                                                                                                                                                                        ;5.9743402088031904e-05
Phenylephrine (mcg/min) (mcg/min);5.9743402088031904e-05
Propofol (mcg/min);5.4764785247362576e-05
Protonix (ml/hr);5.4764785247362576e-05
lactated ringers (ml/hr);5.4764785247362576e-05
.45 NSS (ml/hr);5.4764785247362576e-05
IVF  (ml/hr);5.4764785247362576e-05
Levophed (mcg/min);5.4764785247362576e-05
ffp (ml/hr);5.4764785247362576e-05
Prbc (ml/hr);5.4764785247362576e-05
Acetylcysteine (mg/kg/hr);5.4764785247362576e-05
amicar (mg/hr);5.4764785247362576e-05
bicarb 3amps (ml/hr);5.4764785247362576e-05
SALSALATE                                                                                                                                                                                                                                                      ;5.4764785247362576e-05
hco3 (ml/hr);5.4764785247362576e-05
FOLTX                                                                                                                                                                                                                                                          ;5.4764785247362576e-05
MAXITROL                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
BROMOCRIPTINE MESYLATE                                                                                                                                                                                                                                         ;5.4764785247362576e-05
TOBREX                                                                                                                                                                                                                                                         ;5.4764785247362576e-05
CALCIUM+D                                                                                                                                                                                                                                                      ;5.4764785247362576e-05
NATEGLINIDE                                                                                                                                                                                                                                                    ;5.4764785247362576e-05
HYDROMET                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
KOMBIGLYZE XR                                                                                                                                                                                                                                                  ;5.4764785247362576e-05
OMEGA-3 ACID ETHYL ESTERS                                                                                                                                                                                                                                      ;5.4764785247362576e-05
RECLAST                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
PRO-STAT                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
DSS                                                                                                                                                                                                                                                            ;5.4764785247362576e-05
OYST-CAL-500                                                                                                                                                                                                                                                   ;5.4764785247362576e-05
GINKGO                                                                                                                                                                                                                                                         ;5.4764785247362576e-05
METHENAMINE                                                                                                                                                                                                                                                    ;5.4764785247362576e-05
ENTACAPONE                                                                                                                                                                                                                                                     ;5.4764785247362576e-05
IRON POLYSACCHARIDE COMPLEX                                                                                                                                                                                                                                    ;5.4764785247362576e-05
BOOST                                                                                                                                                                                                                                                          ;5.4764785247362576e-05
INTELENCE                                                                                                                                                                                                                                                      ;5.4764785247362576e-05
SULINDAC                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
CHLORPHENIRAMINE MALEATE                                                                                                                                                                                                                                       ;5.4764785247362576e-05
CIPRODEX                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
AVASTIN                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
NORGESTIMATE-ETHINYL ESTRADIOL                                                                                                                                                                                                                                 ;5.4764785247362576e-05
FLAXSEED OIL                                                                                                                                                                                                                                                   ;5.4764785247362576e-05
CRANBERRY EXTRACT                                                                                                                                                                                                                                              ;5.4764785247362576e-05
RIBAVIRIN                                                                                                                                                                                                                                                      ;5.4764785247362576e-05
LEVEMIR FLEXPEN                                                                                                                                                                                                                                                ;5.4764785247362576e-05
NEOMYCIN SULF/BACITRACIN ZINC/POLYMYXIN B SULF/PRAMOXINE HCL                                                                                                                                                                                                   ;5.4764785247362576e-05
LUVOX CR                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
CHLORPHENIRAMINE MAL/PHENYLEPHRINE/D-METHORPHAN HB/ASPIRIN                                                                                                                                                                                                     ;5.4764785247362576e-05
ADIPEX-P                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
LIPASE/PROTEASE/AMYLASE                                                                                                                                                                                                                                        ;5.4764785247362576e-05
STALEVO 100                                                                                                                                                                                                                                                    ;5.4764785247362576e-05
ACETAMINOPHEN EXTRA STRENGTH                                                                                                                                                                                                                                   ;5.4764785247362576e-05
CALTRATE 600+D PLUS                                                                                                                                                                                                                                            ;5.4764785247362576e-05
D5 LR (ml/hr);5.4764785247362576e-05
CHONDROITIN SULFATE                                                                                                                                                                                                                                            ;5.4764785247362576e-05
NORETHINDRONE                                                                                                                                                                                                                                                  ;5.4764785247362576e-05
TIVICAY                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
MONODOX                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
XYLOCAINE                                                                                                                                                                                                                                                      ;5.4764785247362576e-05
DONNATAL                                                                                                                                                                                                                                                       ;5.4764785247362576e-05
TIGAN                                                                                                                                                                                                                                                          ;5.4764785247362576e-05
DEMECLOCYCLINE HCL                                                                                                                                                                                                                                             ;5.4764785247362576e-05
LANTHANUM CARBONATE                                                                                                                                                                                                                                            ;5.4764785247362576e-05
RISEDRONATE SODIUM                                                                                                                                                                                                                                             ;5.4764785247362576e-05
TEFLARO                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
SAPHRIS                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
VERELAN                                                                                                                                                                                                                                                        ;5.4764785247362576e-05
EXEMESTANE                                                                                                                                                                                                                                                     ;4.9786168406693254e-05
CARNITOR                                                                                                                                                                                                                                                       ;4.9786168406693254e-05
SANCTURA                                                                                                                                                                                                                                                       ;4.9786168406693254e-05
SELSUN BLUE                                                                                                                                                                                                                                                    ;4.9786168406693254e-05
CLOBAZAM                                                                                                                                                                                                                                                       ;4.9786168406693254e-05
HYDROMORPHONE ER                                                                                                                                                                                                                                               ;4.9786168406693254e-05
PROLENSA                                                                                                                                                                                                                                                       ;4.9786168406693254e-05
